grid.10306.34,Parent,grid.52788.30
grid.10582.3e,Parent,grid.467581.9
grid.10698.36,Parent,grid.410711.2
grid.10737.32,Parent,grid.460782.f
grid.10761.31,Parent,grid.418707.d
grid.10877.39,Parent,grid.460789.4
grid.10894.34,Parent,grid.211011.2
grid.10914.3d,Parent,grid.420488.2
grid.10917.3e,Parent,grid.436616.0
grid.11136.34,Parent,grid.468967.2
grid.11176.30,Parent,grid.443239.b
grid.11486.3a,Parent,grid.5342.0
grid.11486.3a,Parent,grid.5596.f
grid.11486.3a,Parent,grid.5284.b
grid.11486.3a,Parent,grid.12155.32
grid.11486.3a,Parent,grid.8767.e
grid.11841.3d,Parent,grid.8547.e
grid.11906.3f,Parent,grid.450307.5
grid.12810.3a,Parent,grid.412304.0
grid.12832.3a,Parent,grid.460789.4
grid.12916.3d,Parent,grid.461576.7
grid.13063.37,Parent,grid.4464.2
grid.13097.3c,Parent,grid.4464.2
grid.13388.31,Parent,grid.413453.4
grid.13414.33,Parent,grid.413453.4
grid.13687.3b,Parent,grid.424155.3
grid.13829.31,Parent,grid.4372.2
grid.13950.3e,Parent,grid.414548.8
grid.13985.36,Parent,grid.425872.e
grid.14003.36,Parent,grid.28803.31
grid.14039.3f,Parent,grid.482868.8
grid.14105.31,Parent,grid.496779.2
grid.14332.37,Parent,grid.13689.35
grid.14454.30,Parent,grid.418100.c
grid.14467.30,Parent,grid.496779.2
grid.14498.30,Parent,grid.7429.8
grid.14601.32,Parent,grid.5406.7
grid.14647.30,Parent,grid.464690.9
grid.14648.3f,Parent,grid.410484.d
grid.14830.3e,Parent,grid.418100.c
grid.14841.38,Parent,grid.413453.4
grid.14868.33,Parent,grid.4464.2
grid.15140.31,Parent,grid.25697.3f
grid.15276.37,Parent,grid.264245.3
grid.15399.37,Parent,grid.25697.3f
grid.15401.31,Parent,grid.25697.3f
grid.15419.38,Parent,grid.424003.1
grid.15485.3d,Parent,grid.424664.6
grid.15585.3c,Parent,grid.419481.1
grid.15638.39,Parent,grid.420077.6
grid.15649.3f,Parent,grid.211011.2
grid.15649.3f,Parent,grid.9764.c
grid.15667.33,Parent,grid.414603.4
grid.15736.36,Parent,grid.440907.e
grid.15736.36,Parent,grid.472667.6
grid.15874.3f,Parent,grid.4464.2
grid.16425.34,Parent,grid.11374.30
grid.17033.36,Parent,grid.418095.1
grid.17091.3e,Parent,grid.417243.7
grid.17568.3d,Parent,grid.1121.3
grid.17635.36,Parent,grid.437349.e
grid.17866.3e,Parent,grid.416759.8
grid.18665.3c,Parent,grid.424969.4
grid.18886.3f,Parent,grid.4464.2
grid.18887.3e,Parent,grid.414603.4
grid.19006.3e,Parent,grid.30389.31
grid.19100.39,Parent,grid.410865.e
grid.19214.3f,Parent,grid.420475.0
grid.19739.35,Parent,grid.463210.2
grid.20384.3d,Parent,grid.464690.9
grid.20627.31,Parent,grid.449859.d
grid.20678.3b,Parent,grid.423952.b
grid.20931.39,Parent,grid.4464.2
grid.21106.34,Parent,grid.411025.3
grid.21839.31,Parent,grid.453067.3
grid.22061.37,Parent,grid.454735.4
grid.22294.3f,Parent,grid.454735.4
grid.22319.3b,Parent,grid.8682.4
grid.22401.35,Parent,grid.433544.1
grid.22539.3f,Parent,grid.419303.c
grid.22631.34,Parent,grid.4464.2
grid.22919.31,Parent,grid.434366.0
grid.23636.32,Parent,grid.11485.39
grid.23731.34,Parent,grid.211011.2
grid.24194.3a,Parent,grid.4299.6
grid.24434.35,Parent,grid.410442.7
grid.24827.3b,Parent,grid.449859.d
grid.24999.3f,Parent,grid.211011.2
grid.25690.38,Parent,grid.418547.b
grid.26790.3a,Parent,grid.418456.a
grid.26877.3c,Parent,grid.424659.8
grid.27029.3e,Parent,grid.410308.e
grid.27235.31,Parent,grid.451285.f
grid.27530.33,Parent,grid.452352.7
grid.27859.31,Parent,grid.420077.6
grid.27860.3b,Parent,grid.30389.31
grid.28894.3f,Parent,grid.461616.2
grid.29773.38,Parent,grid.460789.4
grid.30434.30,Parent,grid.425707.3
grid.30579.38,Parent,grid.416651.1
grid.32224.35,Parent,grid.452687.a
grid.33058.3d,Parent,grid.52788.30
grid.33185.3c,Parent,grid.4319.f
grid.34646.33,Parent,grid.453678.b
grid.35135.31,Parent,grid.466113.7
grid.35403.31,Parent,grid.411030.7
grid.36020.37,Parent,grid.410767.3
grid.36425.36,Parent,grid.189747.4
grid.37589.30,Parent,grid.454196.b
grid.38348.34,Parent,grid.454196.b
grid.38587.31,Parent,grid.410727.7
grid.38678.32,Parent,grid.265695.b
grid.39364.3b,Parent,grid.454763.7
grid.39382.33,Parent,grid.413685.d
grid.40368.39,Parent,grid.418100.c
grid.40602.30,Parent,grid.211011.2
grid.40803.3f,Parent,grid.410711.2
grid.41891.35,Parent,grid.460394.c
grid.42475.30,Parent,grid.14105.31
grid.43308.3c,Parent,grid.418524.e
grid.43555.32,Parent,grid.424018.b
grid.44705.32,Parent,grid.410308.e
grid.46699.34,Parent,grid.429705.d
grid.47355.30,Parent,grid.419815.0
grid.47840.3f,Parent,grid.30389.31
grid.47894.36,Parent,grid.42752.36
grid.48336.3a,Parent,grid.94365.3d
grid.48349.32,Parent,grid.45083.3a
grid.48950.30,Parent,grid.214458.e
grid.48959.39,Parent,grid.468967.2
grid.49319.36,Parent,grid.412304.0
grid.50971.3a,Parent,grid.4563.4
grid.52593.38,Parent,grid.436219.b
grid.53857.3c,Parent,grid.475669.f
grid.54432.34,Parent,grid.452903.9
grid.55047.33,Parent,grid.425823.a
grid.55614.33,Parent,grid.451254.3
grid.57828.30,Parent,grid.413455.2
grid.58140.38,Parent,grid.472667.6
grid.59053.3a,Parent,grid.9227.e
grid.59734.3c,Parent,grid.425214.4
grid.62560.37,Parent,grid.452687.a
grid.63622.33,Parent,grid.418100.c
grid.64337.35,Parent,grid.410428.b
grid.65456.34,Parent,grid.264245.3
grid.65519.3e,Parent,grid.411363.2
grid.66477.34,Parent,grid.4711.3
grid.66741.32,Parent,grid.419897.a
grid.70738.3b,Parent,grid.175455.7
grid.71869.31,Parent,grid.4319.f
grid.72943.3b,Parent,grid.433124.3
grid.72960.3a,Parent,grid.9659.3
grid.72960.3a,Parent,grid.25697.3f
grid.73140.31,Parent,grid.424155.3
grid.75318.38,Parent,grid.418251.b
grid.76148.3c,Parent,grid.421733.0
grid.76978.37,Parent,grid.14467.30
grid.78028.35,Parent,grid.415738.c
grid.81167.39,Parent,grid.424155.3
grid.83440.3b,Parent,grid.4464.2
grid.85084.31,Parent,grid.451285.f
grid.88379.3d,Parent,grid.4464.2
grid.89170.37,Parent,grid.482851.2
grid.89336.37,Parent,grid.55460.32
grid.94225.38,Parent,grid.239119.1
grid.94365.3d,Parent,grid.27235.31
grid.95004.38,Parent,grid.9344.a
grid.99308.3b,Parent,grid.426313.1
grid.104514.5,Parent,grid.420385.8
grid.108752.9,Parent,grid.1453.3
grid.120073.7,Parent,grid.24029.3d
grid.121334.6,Parent,grid.468967.2
grid.123047.3,Parent,grid.430506.4
grid.133275.1,Parent,grid.238252.c
grid.133342.4,Parent,grid.30389.31
grid.134563.6,Parent,grid.468834.5
grid.134936.a,Parent,grid.411035.2
grid.135060.1,Parent,grid.420488.2
grid.135519.a,Parent,grid.85084.31
grid.135769.f,Parent,grid.410727.7
grid.145490.d,Parent,grid.420742.7
grid.145749.a,Parent,grid.410865.e
grid.146611.5,Parent,grid.202033.0
grid.148313.c,Parent,grid.85084.31
grid.151569.f,Parent,grid.433919.5
grid.154185.c,Parent,grid.452352.7
grid.155203.0,Parent,grid.253552.6
grid.156122.3,Parent,grid.420004.2
grid.157869.4,Parent,grid.5326.2
grid.159791.2,Parent,grid.211011.2
grid.164295.d,Parent,grid.410443.6
grid.167436.1,Parent,grid.410441.4
grid.168092.4,Parent,grid.467466.1
grid.168645.8,Parent,grid.266684.8
grid.169077.e,Parent,grid.411031.6
grid.170430.1,Parent,grid.264245.3
grid.170693.a,Parent,grid.264245.3
grid.173746.0,Parent,grid.14105.31
grid.176731.5,Parent,grid.55460.32
grid.183006.c,Parent,grid.212340.6
grid.184769.5,Parent,grid.85084.31
grid.185107.a,Parent,grid.47840.3f
grid.185648.6,Parent,grid.411030.7
grid.186587.5,Parent,grid.253552.6
grid.187073.a,Parent,grid.85084.31
grid.187073.a,Parent,grid.170205.1
grid.189509.c,Parent,grid.414179.e
grid.189509.c,Parent,grid.412100.6
grid.193638.6,Parent,grid.5326.2
grid.198530.6,Parent,grid.418524.e
grid.202665.5,Parent,grid.85084.31
grid.203448.9,Parent,grid.19096.37
grid.205975.c,Parent,grid.30389.31
grid.211367.0,Parent,grid.238252.c
grid.213876.9,Parent,grid.298187.d
grid.213902.b,Parent,grid.253552.6
grid.213917.f,Parent,grid.298187.d
grid.214431.1,Parent,grid.94365.3d
grid.215352.2,Parent,grid.55460.32
grid.215654.1,Parent,grid.468834.5
grid.216566.0,Parent,grid.454880.5
grid.217197.b,Parent,grid.410711.2
grid.217200.6,Parent,grid.266100.3
grid.223827.e,Parent,grid.475669.f
grid.224137.1,Parent,grid.8756.c
grid.225262.3,Parent,grid.266684.8
grid.225360.0,Parent,grid.4709.a
grid.226592.8,Parent,grid.28287.37
grid.236813.d,Parent,grid.433105.0
grid.236815.b,Parent,grid.433105.0
grid.237081.f,Parent,grid.450426.1
grid.237416.5,Parent,grid.451285.f
grid.238133.8,Parent,grid.451254.3
grid.238252.c,Parent,grid.451285.f
grid.238398.b,Parent,grid.3532.7
grid.238398.b,Parent,grid.239119.1
grid.239119.1,Parent,grid.451285.f
grid.239134.e,Parent,grid.451285.f
grid.239186.7,Parent,grid.418356.d
grid.239276.b,Parent,grid.419979.b
grid.239359.7,Parent,grid.414521.7
grid.239494.1,Parent,grid.427669.8
grid.239553.b,Parent,grid.412689.0
grid.239826.4,Parent,grid.420545.2
grid.239826.4,Parent,grid.429705.d
grid.239844.0,Parent,grid.280635.a
grid.240093.c,Parent,grid.415867.9
grid.240094.b,Parent,grid.415867.9
grid.240145.6,Parent,grid.55460.32
grid.240160.1,Parent,grid.429380.4
grid.240382.f,Parent,grid.416477.7
grid.240416.5,Parent,grid.416735.2
grid.240531.1,Parent,grid.415286.c
grid.240588.3,Parent,grid.466933.d
grid.240723.0,Parent,grid.490404.d
grid.240871.8,Parent,grid.462729.c
grid.241054.6,Parent,grid.194632.b
grid.241103.5,Parent,grid.273109.e
grid.241114.3,Parent,grid.413574.0
grid.241116.1,Parent,grid.266185.e
grid.247980.0,Parent,grid.421474.0
grid.247980.0,Parent,grid.411027.1
grid.248193.5,Parent,grid.420992.4
grid.248465.9,Parent,grid.455754.2
grid.248465.9,Parent,grid.1214.6
grid.248592.0,Parent,grid.421474.0
grid.248698.9,Parent,grid.431093.c
grid.249304.8,Parent,grid.17063.33
grid.250008.f,Parent,grid.85084.31
grid.250060.1,Parent,grid.410428.b
grid.250277.5,Parent,grid.410865.e
grid.250358.9,Parent,grid.14009.3c
grid.250514.7,Parent,grid.410428.b
grid.250590.b,Parent,grid.433544.1
grid.250674.2,Parent,grid.492573.e
grid.250903.d,Parent,grid.416477.7
grid.251993.5,Parent,grid.430447.0
grid.251993.5,Parent,grid.268433.8
grid.252227.2,Parent,grid.427431.7
grid.252292.c,Parent,grid.252289.6
grid.252323.7,Parent,grid.410711.2
grid.252381.f,Parent,grid.479971.5
grid.252546.2,Parent,grid.411016.3
grid.252858.0,Parent,grid.212340.6
grid.253165.6,Parent,grid.437102.3
grid.253205.3,Parent,grid.212340.6
grid.253246.4,Parent,grid.410443.6
grid.253248.a,Parent,grid.449859.d
grid.253482.a,Parent,grid.212340.6
grid.253547.2,Parent,grid.253552.6
grid.253553.7,Parent,grid.253552.6
grid.253554.0,Parent,grid.253552.6
grid.253555.1,Parent,grid.253552.6
grid.253556.2,Parent,grid.253552.6
grid.253557.3,Parent,grid.253552.6
grid.253558.c,Parent,grid.253552.6
grid.253559.d,Parent,grid.253552.6
grid.253561.6,Parent,grid.253552.6
grid.253562.5,Parent,grid.253552.6
grid.253563.4,Parent,grid.253552.6
grid.253564.3,Parent,grid.253552.6
grid.253565.2,Parent,grid.253552.6
grid.253566.1,Parent,grid.253552.6
grid.253567.0,Parent,grid.253552.6
grid.253569.e,Parent,grid.437102.3
grid.253613.0,Parent,grid.297878.b
grid.253893.6,Parent,grid.449859.d
grid.254107.5,Parent,grid.437102.3
grid.254250.4,Parent,grid.212340.6
grid.254274.2,Parent,grid.437102.3
grid.254286.f,Parent,grid.298187.d
grid.254293.b,Parent,grid.239578.2
grid.254298.0,Parent,grid.449859.d
grid.254498.6,Parent,grid.212340.6
grid.254551.2,Parent,grid.42752.36
grid.254567.7,Parent,grid.411021.7
grid.254678.a,Parent,grid.410443.6
grid.255089.3,Parent,grid.411362.3
grid.255364.3,Parent,grid.410711.2
grid.255375.3,Parent,grid.298187.d
grid.255380.9,Parent,grid.437102.3
grid.255437.2,Parent,grid.437102.3
grid.255485.b,Parent,grid.410711.2
grid.255852.d,Parent,grid.410711.2
grid.255948.7,Parent,grid.264245.3
grid.255951.f,Parent,grid.264245.3
grid.255962.f,Parent,grid.264245.3
grid.255986.5,Parent,grid.264245.3
grid.256036.4,Parent,grid.298187.d
grid.256103.3,Parent,grid.410443.6
grid.256302.0,Parent,grid.298187.d
grid.256303.1,Parent,grid.298187.d
grid.256304.6,Parent,grid.298187.d
grid.256545.5,Parent,grid.462951.d
grid.257157.3,Parent,grid.253552.6
grid.257167.0,Parent,grid.212340.6
grid.257324.5,Parent,grid.430043.0
grid.257411.4,Parent,grid.257410.5
grid.257411.4,Parent,grid.411031.6
grid.257413.6,Parent,grid.257410.5
grid.257413.6,Parent,grid.411031.6
grid.257418.d,Parent,grid.257410.5
grid.257425.3,Parent,grid.257410.5
grid.257427.1,Parent,grid.437102.3
grid.258202.f,Parent,grid.212340.6
grid.258509.3,Parent,grid.298187.d
grid.258518.3,Parent,grid.449859.d
grid.258769.7,Parent,grid.437102.3
grid.258921.5,Parent,grid.469273.d
grid.259030.d,Parent,grid.212340.6
grid.259136.a,Parent,grid.437102.3
grid.259234.b,Parent,grid.410428.b
grid.259235.a,Parent,grid.487639.7
grid.259237.8,Parent,grid.462951.d
grid.259411.a,Parent,grid.430043.0
grid.259614.d,Parent,grid.437102.3
grid.259768.7,Parent,grid.411362.3
grid.259805.3,Parent,grid.462951.d
grid.259956.4,Parent,grid.449859.d
grid.260049.9,Parent,grid.437102.3
grid.260128.f,Parent,grid.411035.2
grid.260198.4,Parent,grid.460394.c
grid.260539.b,Parent,grid.454196.b
grid.260770.4,Parent,grid.454196.b
grid.260911.d,Parent,grid.212340.6
grid.260957.f,Parent,grid.462951.d
grid.261037.1,Parent,grid.410711.2
grid.261038.e,Parent,grid.410711.2
grid.261103.7,Parent,grid.449859.d
grid.261120.6,Parent,grid.468834.5
grid.261192.f,Parent,grid.462951.d
grid.261323.7,Parent,grid.431308.d
grid.261331.4,Parent,grid.449859.d
grid.261367.7,Parent,grid.411363.2
grid.261815.9,Parent,grid.29857.31
grid.261928.6,Parent,grid.410441.4
grid.262103.4,Parent,grid.264763.2
grid.262273.0,Parent,grid.212340.6
grid.262276.5,Parent,grid.212340.6
grid.263037.3,Parent,grid.410443.6
grid.263038.c,Parent,grid.427222.3
grid.263046.5,Parent,grid.469273.d
grid.263081.e,Parent,grid.253552.6
grid.263091.f,Parent,grid.253552.6
grid.263224.3,Parent,grid.461965.9
grid.263520.0,Parent,grid.437102.3
grid.263652.6,Parent,grid.449859.d
grid.263717.6,Parent,grid.437102.3
grid.263759.c,Parent,grid.253552.6
grid.263831.d,Parent,grid.462951.d
grid.263848.3,Parent,grid.421474.0
grid.263856.c,Parent,grid.411026.0
grid.263857.d,Parent,grid.411026.0
grid.263872.a,Parent,grid.298187.d
grid.263880.7,Parent,grid.411032.5
grid.263883.4,Parent,grid.411032.5
grid.263884.3,Parent,grid.411032.5
grid.263886.1,Parent,grid.475669.f
grid.264200.2,Parent,grid.4464.2
grid.264257.0,Parent,grid.189747.4
grid.264260.4,Parent,grid.189747.4
grid.264262.6,Parent,grid.189747.4
grid.264266.2,Parent,grid.189747.4
grid.264268.c,Parent,grid.189747.4
grid.264269.d,Parent,grid.189747.4
grid.264270.5,Parent,grid.189747.4
grid.264271.4,Parent,grid.189747.4
grid.264272.7,Parent,grid.189747.4
grid.264273.6,Parent,grid.189747.4
grid.264274.1,Parent,grid.189747.4
grid.264275.0,Parent,grid.189747.4
grid.264276.3,Parent,grid.189747.4
grid.264359.f,Parent,grid.469273.d
grid.264601.7,Parent,grid.264763.2
grid.264755.7,Parent,grid.264763.2
grid.264756.4,Parent,grid.264763.2
grid.264758.a,Parent,grid.264763.2
grid.264759.b,Parent,grid.264763.2
grid.264760.1,Parent,grid.264763.2
grid.264762.3,Parent,grid.264763.2
grid.264764.5,Parent,grid.264763.2
grid.264772.2,Parent,grid.469273.d
grid.264784.b,Parent,grid.427431.7
grid.265122.0,Parent,grid.410443.6
grid.265457.7,Parent,grid.453002.0
grid.265465.6,Parent,grid.420434.5
grid.265544.4,Parent,grid.410624.5
grid.265696.8,Parent,grid.265695.b
grid.265704.2,Parent,grid.265695.b
grid.265705.3,Parent,grid.265695.b
grid.265881.0,Parent,grid.449859.d
grid.265892.2,Parent,grid.265886.7
grid.265893.3,Parent,grid.265886.7
grid.265894.4,Parent,grid.175455.7
grid.265896.6,Parent,grid.175455.7
grid.265951.c,Parent,grid.194632.b
grid.265960.e,Parent,grid.194632.b
grid.265961.f,Parent,grid.194632.b
grid.265963.d,Parent,grid.194632.b
grid.265990.1,Parent,grid.410443.6
grid.266093.8,Parent,grid.30389.31
grid.266096.d,Parent,grid.30389.31
grid.266097.c,Parent,grid.30389.31
grid.266100.3,Parent,grid.30389.31
grid.266102.1,Parent,grid.30389.31
grid.266186.d,Parent,grid.266185.e
grid.266190.a,Parent,grid.266185.e
grid.266426.2,Parent,grid.162346.4
grid.266436.3,Parent,grid.187082.4
grid.266464.4,Parent,grid.411030.7
grid.266621.7,Parent,grid.462951.d
grid.266622.4,Parent,grid.462951.d
grid.266648.8,Parent,grid.411025.3
grid.266650.1,Parent,grid.411025.3
grid.266651.0,Parent,grid.411025.3
grid.266673.0,Parent,grid.410443.6
grid.266678.b,Parent,grid.410443.6
grid.266683.f,Parent,grid.266684.8
grid.266685.9,Parent,grid.266684.8
grid.266686.a,Parent,grid.266684.8
grid.266717.3,Parent,grid.214458.e
grid.266744.5,Parent,grid.437349.e
grid.266746.7,Parent,grid.437349.e
grid.266756.6,Parent,grid.411035.2
grid.266757.7,Parent,grid.411035.2
grid.266814.f,Parent,grid.410442.7
grid.266815.e,Parent,grid.410442.7
grid.266818.3,Parent,grid.298261.6
grid.266835.c,Parent,grid.462951.d
grid.266856.9,Parent,grid.410711.2
grid.266859.6,Parent,grid.410711.2
grid.266860.c,Parent,grid.410711.2
grid.266861.d,Parent,grid.410711.2
grid.266865.9,Parent,grid.264245.3
grid.266869.5,Parent,grid.411020.6
grid.266871.c,Parent,grid.411020.6
grid.267034.4,Parent,grid.267033.3
grid.267039.9,Parent,grid.267033.3
grid.267042.5,Parent,grid.267033.3
grid.267043.4,Parent,grid.267033.3
grid.267044.3,Parent,grid.267033.3
grid.267160.4,Parent,grid.411021.7
grid.267161.5,Parent,grid.411021.7
grid.267167.3,Parent,grid.411021.7
grid.267189.3,Parent,grid.411025.3
grid.267301.1,Parent,grid.267305.5
grid.267303.3,Parent,grid.267305.5
grid.267304.4,Parent,grid.267305.5
grid.267308.8,Parent,grid.55460.32
grid.267309.9,Parent,grid.55460.32
grid.267310.1,Parent,grid.55460.32
grid.267313.2,Parent,grid.55460.32
grid.267323.1,Parent,grid.55460.32
grid.267324.6,Parent,grid.55460.32
grid.267328.a,Parent,grid.55460.32
grid.267337.4,Parent,grid.449859.d
grid.267436.2,Parent,grid.264245.3
grid.267437.3,Parent,grid.298187.d
grid.267460.1,Parent,grid.28803.31
grid.267461.0,Parent,grid.28803.31
grid.267462.3,Parent,grid.28803.31
grid.267468.9,Parent,grid.28803.31
grid.267474.4,Parent,grid.28803.31
grid.267475.5,Parent,grid.28803.31
grid.267476.6,Parent,grid.28803.31
grid.267478.8,Parent,grid.28803.31
grid.267479.9,Parent,grid.28803.31
grid.267480.f,Parent,grid.28803.31
grid.267481.e,Parent,grid.28803.31
grid.267483.c,Parent,grid.28803.31
grid.267484.b,Parent,grid.28803.31
grid.267487.8,Parent,grid.28803.31
grid.267677.5,Parent,grid.475669.f
grid.268072.9,Parent,grid.475669.f
grid.268132.c,Parent,grid.437102.3
grid.268149.0,Parent,grid.264763.2
grid.268170.a,Parent,grid.410711.2
grid.268294.3,Parent,grid.410711.2
grid.268333.f,Parent,grid.449859.d
grid.268456.b,Parent,grid.212340.6
grid.268467.9,Parent,grid.449859.d
grid.268802.6,Parent,grid.14105.31
grid.268922.5,Parent,grid.14105.31
grid.270680.b,Parent,grid.453396.e
grid.270683.8,Parent,grid.4991.5
grid.270683.8,Parent,grid.52788.30
grid.270913.e,Parent,grid.417553.1
grid.271337.3,Parent,grid.451254.3
grid.273206.2,Parent,grid.416477.7
grid.273335.3,Parent,grid.189747.4
grid.274058.c,Parent,grid.410377.6
grid.274295.f,Parent,grid.484289.b
grid.275752.0,Parent,grid.451487.b
grid.279863.1,Parent,grid.410428.b
grid.279885.9,Parent,grid.94365.3d
grid.280030.9,Parent,grid.94365.3d
grid.280128.1,Parent,grid.94365.3d
grid.280285.5,Parent,grid.94365.3d
grid.280347.a,Parent,grid.94365.3d
grid.280412.d,Parent,grid.267033.3
grid.280418.7,Parent,grid.411026.0
grid.280428.4,Parent,grid.266102.1
grid.280472.b,Parent,grid.417119.b
grid.280536.a,Parent,grid.422198.4
grid.280644.c,Parent,grid.484324.d
grid.280655.c,Parent,grid.94365.3d
grid.280664.e,Parent,grid.94365.3d
grid.280673.8,Parent,grid.417046.0
grid.280682.6,Parent,grid.484328.1
grid.280711.d,Parent,grid.417125.4
grid.280738.6,Parent,grid.94365.3d
grid.280747.e,Parent,grid.484327.e
grid.280785.0,Parent,grid.94365.3d
grid.280807.5,Parent,grid.484334.c
grid.280808.a,Parent,grid.484324.d
grid.280828.8,Parent,grid.484347.8
grid.280878.d,Parent,grid.238477.d
grid.280892.9,Parent,grid.484303.8
grid.280893.8,Parent,grid.484303.8
grid.280930.0,Parent,grid.484334.c
grid.280954.2,Parent,grid.455931.f
grid.281044.b,Parent,grid.415286.c
grid.281075.9,Parent,grid.484306.d
grid.281076.a,Parent,grid.94365.3d
grid.281208.1,Parent,grid.478104.e
grid.281222.9,Parent,grid.185669.5
grid.281236.c,Parent,grid.427850.c
grid.281318.1,Parent,grid.466933.d
grid.281929.9,Parent,grid.410624.5
grid.282852.7,Parent,grid.297878.b
grid.283061.e,Parent,grid.240324.3
grid.283529.7,Parent,grid.419971.3
grid.284594.6,Parent,grid.418019.5
grid.288434.1,Parent,grid.419722.b
grid.289255.1,Parent,grid.187082.4
grid.290496.0,Parent,grid.417587.8
grid.291951.7,Parent,grid.410443.6
grid.292493.7,Parent,grid.420061.1
grid.292497.3,Parent,grid.498851.9
grid.292504.8,Parent,grid.410484.d
grid.292512.f,Parent,grid.420222.4
grid.292517.a,Parent,grid.1121.3
grid.292541.9,Parent,grid.418143.b
grid.292545.d,Parent,grid.39009.33
grid.292567.d,Parent,grid.416832.a
grid.292663.a,Parent,grid.3319.8
grid.292815.5,Parent,grid.417536.2
grid.292828.b,Parent,grid.471046.0
grid.292836.4,Parent,grid.418162.8
grid.295849.b,Parent,grid.298261.6
grid.298107.5,Parent,grid.239119.1
grid.298126.6,Parent,grid.162346.4
grid.298236.4,Parent,grid.267305.5
grid.298254.0,Parent,grid.434172.7
grid.299916.c,Parent,grid.275752.0
grid.300244.1,Parent,grid.455444.0
grid.300433.7,Parent,grid.30389.31
grid.301066.2,Parent,grid.413452.5
grid.301713.7,Parent,grid.14105.31
grid.301713.7,Parent,grid.8756.c
grid.410305.3,Parent,grid.94365.3d
grid.410308.e,Parent,grid.433919.5
grid.410313.4,Parent,grid.423754.3
grid.410314.3,Parent,grid.420044.6
grid.410329.d,Parent,grid.438451.f
grid.410332.7,Parent,grid.484300.b
grid.410334.1,Parent,grid.451254.3
grid.410336.3,Parent,grid.420747.2
grid.410345.7,Parent,grid.414603.4
grid.410347.5,Parent,grid.484300.b
grid.410349.b,Parent,grid.484347.8
grid.410353.0,Parent,grid.4319.f
grid.410355.6,Parent,grid.484346.9
grid.410370.1,Parent,grid.478104.e
grid.410371.0,Parent,grid.484314.e
grid.410372.3,Parent,grid.429734.f
grid.410381.f,Parent,grid.14094.38
grid.410389.7,Parent,grid.451322.3
grid.410392.d,Parent,grid.5326.2
grid.410394.b,Parent,grid.484313.9
grid.410397.8,Parent,grid.7048.b
grid.410404.5,Parent,grid.484322.b
grid.410422.1,Parent,grid.94365.3d
grid.410427.4,Parent,grid.298187.d
grid.410431.3,Parent,grid.293641.b
grid.410437.5,Parent,grid.422154.4
grid.410440.5,Parent,grid.162346.4
grid.410445.0,Parent,grid.162346.4
